source,buildingSlug,buildingName,unitNumber,status,closeDate,listingContractDate,closePrice,listPrice,originalListPrice,closePricePerSqft,listPricePerSqft,sqft,bedrooms,bathrooms,daysOnMarket,cumulativeDaysOnMarket,floorPlan,orientation,floorPlanSqft,floorPlanBeds,floorPlanBaths,floorPlanHasStudy,hoaFee,hoaFeeFrequency,yearBuilt,parkingFeatures,buyerFinancing,listAgentFullName,listOfficeName,buyerAgentFullName,buyerOfficeName,cpLp,cpOlp,previousListPrice,listingId,address,mlsArea
mls-csv-import,360-condominiums,360 Condominiums,3601,Withdrawn,,2025-02-01,,6250000,6499000,,1727.95,3617,3,4,118,118,A9,SEc,801,1,1,false,4801.42,Monthly,2011,"Assigned, Attached, Garage, Gated, Private",,Eric Moreland,Moreland Properties,,,,,6499000,6760446,210  Lavaca St  #3601,DT
mls-csv-import,360-condominiums,360 Condominiums,1912,Expired,,2025-01-22,,1849999,1849999,,1165.72,1587,2,2,181,692,,,,,,,1800,Monthly,2011,Asphalt,,Gary Bisha,My Castle Realty,,,,,,5428363,210  Lavaca St  #1912,DT
mls-csv-import,360-condominiums,360 Condominiums,2612,Closed,2025-01-21,2024-09-30,3500,3500,3500,5.45,5.45,642,1,1,80,80,,,,,,,,,2011,"Attached, Garage, Reserved",,Joseph Yager,Uptown Realty LLC,Paul Scheuer,Urbanspace,1.0000,1.0000,,3314908,210  Lavaca St  #2612,DT
mls-csv-import,360-condominiums,360 Condominiums,3102,Closed,2025-01-20,2024-09-11,3000,3000,3500,2.58,2.58,1164,2,2,94,93,B3,SWc,1059,2,2,false,,,2008,"Assigned, Attached, Garage",,Anna Jauregui,All City Real Estate Ltd. Co,Sarah Jackson,"Compass RE Texas, LLC",1.0000,0.8571,3300,1047433,360  Nueces St  #3102,DT
mls-csv-import,360-condominiums,360 Condominiums,2312,Closed,2025-01-17,2024-09-19,1600000,1725000,1725000,1008.19,1086.96,1587,2,3,74,69,,,,,,,1805.16,Monthly,2011,"Garage, Reserved",Conventional,Cj Shaffer,"Compass RE Texas, LLC",Dustin Mehaffey,MINDSET REALTY LLC,0.9275,0.9275,,3084446,210  Lavaca St  #2312,DT
mls-csv-import,360-condominiums,360 Condominiums,2201,Withdrawn,,2025-01-09,,2950000,2950000,,1510.5,1953,2,3,49,110,A9,SEc,801,1,1,false,2200,Monthly,2011,"Attached, Garage, Secured, Storage",,Cameron Wofford,DEN Property Group,,,,,,6413346,210  Lavaca ST None  #2201,DT
mls-csv-import,360-condominiums,360 Condominiums,3503,Withdrawn,,2024-11-13,,5995000,5995000,,1683.04,3562,3,4,139,132,A4,E,728,1,1,false,4030,Monthly,2011,"Garage, Gated, Oversized, Storage, Valet",,Kumara Wilcoxon,Kuper Sotheby's Int'l Realty,,,,,,2772943,210  Lavaca St  #3503,DT
mls-csv-import,360-condominiums,360 Condominiums,2201,Expired,,2024-11-07,,2950000,2950000,,1510.5,1953,2,3,61,61,A9,SEc,801,1,1,false,2200,Monthly,2011,"Attached, Garage, Secured, Storage",,Cameron Wofford,DEN Property Group,,,,,,1367236,210  Lavaca ST None  #2201,DT
mls-csv-import,360-condominiums,360 Condominiums,1902,Withdrawn,,2024-10-26,,1235000,1295000,,1156.37,1068,2,2,293,293,B3,SWc,1059,2,2,false,1400,Monthly,2011,Valet,,Denise Bodman,"Compass RE Texas, LLC",,,,,1249000,7526926,210  Lavaca St  #1902,DT
historical-transactions,360-condominiums,360 Condominiums,1216,Closed,2024-10-18,,790000,,,707,,1117,2,,,,B1W,NWc,1117,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2809,Withdrawn,,2024-10-15,,695000,749000,,1084.24,641,1,2,181,181,B2,E,1244,2,2,false,720,Monthly,2011,"Garage, Guest, Secured",,Kumara Wilcoxon,Kuper Sotheby's Int'l Realty,,,,,749000,5974538,210  Lavaca St  #2809,DT
mls-csv-import,360-condominiums,360 Condominiums,3103,Withdrawn,,2024-10-03,,5200,5500,,4.91,1059,1,2,141,141,A4,E,728,1,1,false,,,2011,"Garage, Reserved",,Joseph Yager,Uptown Realty LLC,,,,,5500,2886067,210  Lavaca St  #3103,DT
mls-csv-import,360-condominiums,360 Condominiums,3101,Withdrawn,,2024-10-03,,12000,12000,,6.14,1953,2,3,91,91,A9,SEc,801,1,1,false,,,2011,"Attached, Garage, Reserved",,Joseph Yager,Uptown Realty LLC,,,,,,7699113,210  Lavaca St  #3101,DT
historical-transactions,360-condominiums,360 Condominiums,4101,Closed,2024-09-25,,575000,,,718,,801,1,,,,A9,SEc,801,1,1,false,,,,,,,,,,,,,,,DT
historical-transactions,360-condominiums,360 Condominiums,3604,Closed,2024-09-23,,660000,,,661,,998,2,,,,B8,W,998,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2201,Withdrawn,,2024-09-05,,2950000,2950000,,1510.5,1953,2,3,63,199,A9,SEc,801,1,1,false,2200,Monthly,2011,"Attached, Garage, Secured, Storage",,Cameron Wofford,DEN Property Group,,,,,,3108480,210  Lavaca St  #2201,DT
mls-csv-import,360-condominiums,360 Condominiums,1412,Closed,2024-09-01,2024-05-31,2300,2300,2500,2.83,2.83,812,1,1,83,83,A11,W,812,1,1,false,,,2008,"Assigned, Reserved",,Charles Runnels,"Compass RE Texas, LLC",Joseph Castillo,RA Residential,1.0000,0.9200,2498,7037393,360  Nueces St  #1412,DT
mls-csv-import,360-condominiums,360 Condominiums,3213,Closed,2024-08-30,2024-02-02,941000,1195000,1395000,1059.68,1345.72,888,1,1,189,230,,,,,,,1122,Monthly,2011,"Assigned, Concrete, Covered, Enclosed, Garage, Garage Door Opener, Garage Faces Rear, Gated, Inside Entrance, Private, Secured, Storage, Valet",Cash,Jordan Rollins,Realty Texas LLC,Kumara Wilcoxon,Kuper Sotheby's Int'l Realty,0.7874,0.6746,1395000,7947633,210  Lavaca St  #3213,DT
mls-csv-import,360-condominiums,360 Condominiums,2608,Expired,,2024-08-12,,10500,10500,,6.65,1579,2,2,183,183,A3,W,732,1,1,false,,,2011,"Attached, Garage, Reserved",,William Steakley,DEN Property Group,,,,,,9786764,210  Lavaca St  #2608,DT
historical-transactions,360-condominiums,360 Condominiums,907,Closed,2024-08-09,,480000,,,563,,852,1,,,,A12,E,852,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2201,Expired,,2024-07-24,,2950000,2950000,,1510.5,1953,2,3,42,136,A9,SEc,801,1,1,false,2200,Monthly,2011,"Attached, Garage, Secured, Storage",,Cameron Wofford,DEN Property Group,,,,,,6413627,210  Lavaca St  #2201,DT
historical-transactions,360-condominiums,360 Condominiums,3309,Closed,2024-07-15,,850000,,,683,,1244,2,,,,B2,E,1244,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,1912,Expired,,2024-07-15,,1849999,1849999,,1165.72,1587,2,2,184,511,,,,,,,1800,Monthly,2011,Asphalt,,Gary Bisha,My Castle Realty,,,,,,2387484,210  Lavaca St  #1912,DT
mls-csv-import,360-condominiums,360 Condominiums,2508,Expired,,2024-06-08,,528700,570000,,722.27,732,1,1,175,175,A3,W,732,1,1,false,747,Monthly,2008,"Attached, Garage, Gated",,Charles Runnels,"Compass RE Texas, LLC",,,,,537800,6777140,360  Nueces St  #2508,DT
mls-csv-import,360-condominiums,360 Condominiums,2201,Expired,,2024-05-31,,2950000,2950000,,1510.5,1953,2,3,53,94,A9,SEc,801,1,1,false,2200,Monthly,2011,"Attached, Garage, Secured, Storage",,Cameron Wofford,DEN Property Group,,,,,,9106944,210  Lavaca St  #2201,DT
historical-transactions,360-condominiums,360 Condominiums,1010,Closed,2024-05-28,,425000,,,594,,715,1,,,,A2,W,715,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2910,Closed,2024-05-25,2023-10-30,2650,2650,3200,3.44,3.44,770,1,1,182,182,A5,NWc,770,1,1,false,,,2008,"Assigned, Garage, Reserved",,Bernardo De Alba,Urbanspace,Mike Ward,Twelve Rivers Realty,1.0000,0.8281,2750,9875998,360  Nueces St  #2910,DT
mls-csv-import,360-condominiums,360 Condominiums,2209,Closed,2024-05-19,2024-04-02,4250,4250,4250,6.63,6.63,641,1,1,47,47,B2,E,1244,2,2,false,,,2011,"Covered, Electric Gate, Gated, Reserved",,Kris Vermelis,Douglas Elliman Real Estate,Non Member,Non Member,1.0000,1.0000,,6961092,210  Lavaca St  #2209,DT
mls-csv-import,360-condominiums,360 Condominiums,2905,Closed,2024-05-18,2024-04-30,3500,3500,3500,2.72,2.72,1289,2,2,6,6,B4,E,1225,2,2,false,,,2008,Assigned,,Krystle Copulos,"Compass RE Texas, LLC",Shaina Moats,Keller Williams Realty,1.0000,1.0000,,6637962,360  Nueces St  #2905,DT
historical-transactions,360-condominiums,360 Condominiums,2405,Closed,2024-04-30,,840000,,,686,,1225,2,,,,B4,E,1225,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2012,Closed,2024-04-29,2024-03-07,705000,715000,715000,1098.13,1113.71,642,1,1,20,20,,,,,,,717,Monthly,2011,"Assigned, Garage, Storage",Conventional,Julianna Scruggs,Kuper Sotheby's Int'l Realty,Bea Love,Keller Williams - Lake Travis,0.9860,0.9860,,1403792,210  Lavaca St  #2012,DT
mls-csv-import,360-condominiums,360 Condominiums,2711,Closed,2024-04-22,2024-02-28,1500000,1595000,1595000,1054.11,1120.87,1423,2,3,20,20,B6,NEc,1280,2,2,false,1579,Monthly,2011,"Garage, Parking Permit Required, Valet",Cash,Cameron Wofford,DEN Property Group,Gemma Willans,"Compass RE Texas, LLC",0.9404,0.9404,,6124533,210  Lavaca St  #2711,DT
historical-transactions,360-condominiums,360 Condominiums,2505,Closed,2024-04-19,,844350,,,689,,1225,2,,,,B4,E,1225,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2201,Expired,,2024-04-19,,2950000,2950000,,1510.5,1953,2,3,41,41,A9,SEc,801,1,1,false,2200,Monthly,2011,"Attached, Garage, Secured, Storage",,Cameron Wofford,DEN Property Group,,,,,,1315765,210  Lavaca St  #2201,DT
historical-transactions,360-condominiums,360 Condominiums,1405,Closed,2024-04-11,,707200,,,577,,1225,2,,,,B4,E,1225,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,1804,Closed,2024-04-11,2024-04-06,5500,5500,5500,5.97,5.97,921,1,1,5,5,B8,W,998,2,2,false,,,2018,"Assigned, Valet",,Jeff Jang,Teifke Real Estate,Jeff Jang,Teifke Real Estate,1.0000,1.0000,,2629531,202  Nueces St  #1804,DT
historical-transactions,360-condominiums,360 Condominiums,1212,Closed,2024-04-10,,530000,,,653,,812,1,,,,A11,W,812,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,3601,Withdrawn,,2024-03-01,,6499000,8900000,,1796.79,3617,3,4,243,243,A9,SEc,801,1,1,false,4801.42,Monthly,2011,"Assigned, Attached, Garage, Gated, Private",,Melissa Levine,Moreland Properties,,,,,6795000,2140897,210  Lavaca St  #3601,DT
historical-transactions,360-condominiums,360 Condominiums,1111,Closed,2024-02-29,,750000,,,614,,1221,2,,,,B5,E,1221,2,2,false,,,,,,,,,,,,,,,DT
historical-transactions,360-condominiums,360 Condominiums,1007,Closed,2024-02-16,,550000,,,646,,852,1,,,,A12,E,852,1,1,false,,,,,,,,,,,,,,,DT
historical-transactions,360-condominiums,360 Condominiums,1406,Closed,2024-02-16,,474000,,,629,,753,1,,,,A1,W,748,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2201,Closed,2024-02-16,2023-10-11,2250000,2770000,2770000,1152.07,1418.33,1953,2,3,36,36,A9,SEc,801,1,1,false,2200,Monthly,2011,"Attached, Garage, Secured",Cash,Kelly Martin,Moreland Properties,Cameron Wofford,DEN Property Group,0.8123,0.8123,,9363262,210  Lavaca St  #2201,DT
mls-csv-import,360-condominiums,360 Condominiums,2201,Closed,2024-02-16,2024-02-01,2250000,2499000,2499000,1152.07,1279.57,1953,2,3,7,43,A9,SEc,801,1,1,false,2200,Monthly,2011,"Attached, Garage, Secured",Cash,Jessica Yates,Moreland Properties,Cameron Wofford,DEN Property Group,0.9004,0.9004,,9587816,210  Lavaca St  #2201,DT
historical-transactions,360-condominiums,360 Condominiums,1601,Closed,2024-01-17,,578842,,,723,,801,1,,,,A9,SEc,801,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,3502,Closed,2024-01-17,2023-09-05,6250000,9499000,9499000,1637.41,2488.6,3817,3,4,106,106,B3,SWc,1059,2,2,false,4265,Monthly,2011,"Attached, Garage, Gated, Reserved",Cash,Trey Phillips,Moreland Properties,Anna Lee,Moreland Properties,0.6580,0.6580,,2810818,210  Lavaca St  #3502,DT
mls-csv-import,360-condominiums,360 Condominiums,1912,Expired,,2024-01-11,,1850000,1875000,,1165.72,1587,2,2,182,327,,,,,,,1800,Monthly,2011,Asphalt,,Gary Bisha,My Castle Realty,,,,,1875000,5962259,210  Lavaca St  #1912,DT
mls-csv-import,360-condominiums,360 Condominiums,2711,Closed,2024-01-11,2023-09-11,1175000,1395000,1594000,825.72,980.32,1423,2,3,110,109,B6,NEc,1280,2,2,false,1579,Monthly,2011,"Garage, Parking Permit Required, Valet",Cash,Susan Avant,"Compass RE Texas, LLC",Non Member,Non Member,0.8423,0.7371,1475000,9784437,210  Lavaca St  #2711,DT
mls-csv-import,360-condominiums,360 Condominiums,2003,Closed,2023-12-27,2023-11-17,1150000,1150000,1150000,1085.93,1085.93,1059,1,1,27,27,A4,E,728,1,1,false,1256.41,Monthly,2011,"Assigned, Garage",Cash,Tausha Carlson,Marathon Real Estate - Tausha,Crystal Olenbush,AustinRealEstate.com,1.0000,1.0000,,1885902,210  Lavaca St  #2003,DT
mls-csv-import,360-condominiums,360 Condominiums,2809,Closed,2023-12-01,2023-08-19,4600,4450,5200,7.18,6.94,641,1,2,104,104,B2,E,1244,2,2,false,,,2011,"Garage, Guest, Secured",,Kumara Wilcoxon,Kuper Sotheby's Int'l Realty,Veronica Vallado,"Compass RE Texas, LLC",1.0337,0.8846,4950,3325827,210  Lavaca St  #2809,DT
mls-csv-import,360-condominiums,360 Condominiums,2312,Withdrawn,,2023-11-17,,1800000,1925000,,1134.22,1587,2,3,188,188,,,,,,,1805.16,Monthly,2011,"Garage, Reserved",,Cj Shaffer,"Compass RE Texas, LLC",,,,,1900000,1330450,210  Lavaca St  #2312,DT
mls-csv-import,360-condominiums,360 Condominiums,3213,Withdrawn,,2023-11-16,,1595000,1595000,,1796.17,888,1,1,41,41,,,,,,,1122,Monthly,2011,"Additional Parking, Assigned, Concrete, Covered, Enclosed, Gated, Private, Secured, Storage, Valet",,Jordan Rollins,JBGoodwin REALTORS WC,,,,,,6301390,210  Lavaca St  #3213,DT
mls-csv-import,360-condominiums,360 Condominiums,2310,Expired,,2023-11-14,,1550000,1350000,,1089.25,1423,2,3,141,315,A5,NWc,770,1,1,false,1595,Monthly,2011,"Attached, Private, Valet",,Khani Zulu,  properties Christie's International,,,,,1350000,3922193,210  Lavaca St  #2310,DT
mls-csv-import,360-condominiums,360 Condominiums,1806,Closed,2023-11-10,2023-09-07,4000,4000,4000,6.24,6.24,641,1,1,63,63,A1,W,748,1,1,false,,,2011,"Garage, Reserved",,Tom Amiss,Keller Williams Realty,Delaine Mcmurry,Stanberry REALTORS,1.0000,1.0000,3000,1485499,210  Lavaca St  #1806,DT
historical-transactions,360-condominiums,360 Condominiums,1417,Closed,2023-11-07,,810000,,,726,,1115,2,,,,B1E,NEc,1115,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2310,Withdrawn,,2023-11-03,,6000,7000,,4.22,1423,2,3,109,109,A5,NWc,770,1,1,false,,,2011,"Attached, Private, Valet",,Khani Zulu,  properties Christie's International,,,,,7000,1937086,210  Lavaca St  #2310,DT
mls-csv-import,360-condominiums,360 Condominiums,3807,Closed,2023-10-01,2023-06-21,3600,3600,3600,4.23,4.23,852,1,1,76,76,A12,E,852,1,1,false,,,2008,"Assigned, Garage",,Leigh Ann Prewitt,Kuper Sotheby's Int. Realty,Eva Lovely,DEN Property Group,1.0000,1.0000,,3526521,360  Nueces St  #3807,DT
historical-transactions,360-condominiums,360 Condominiums,1015,Closed,2023-09-26,,490000,,,624,,785,1,,,,A8,E,785,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2103,Closed,2023-09-12,2023-08-17,2725000,2950000,2950000,1260.41,1364.48,2162,3,3,26,103,A4,E,728,1,1,false,2384,Monthly,2011,"Garage, Secured, Valet",Cash,Cameron Wofford,DEN Property Group,Trey Phillips,Moreland Properties,0.9237,0.9237,,4280109,210  Lavaca St  #2103,DT
mls-csv-import,360-condominiums,360 Condominiums,1802,Withdrawn,,2023-09-11,,5500,5500,,4.7,1169,2,2,39,39,B3,SWc,1059,2,2,false,,,2011,"Assigned, Garage",,Brad Pauly,Pauly Presley Realty,,,,,,4012848,210  Lavaca St  #1802,DT
historical-transactions,360-condominiums,360 Condominiums,3603,Closed,2023-09-01,,510000,,,701,,728,1,,,,A4,E,728,1,1,false,,,,,,,,,,,,,,,DT
historical-transactions,360-condominiums,360 Condominiums,2710,Closed,2023-08-31,,603250,,,783,,770,1,,,,A5,NWc,770,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,3807,Withdrawn,,2023-08-17,,656000,656000,,769.95,852,1,1,43,434,A12,E,852,1,1,false,748.87,Monthly,2008,"Assigned, Garage",,Kirk Lewis,Kuper Sotheby's Int. Realty,,,,,,6036376,360  Nueces St  #3807,DT
mls-csv-import,360-condominiums,360 Condominiums,2708,Expired,,2023-08-10,,7900,9000,,5,1579,2,2,51,51,A3,W,732,1,1,false,,,2011,Reserved,,Nick Cochrane,Campus & Central Properties,,,,,8500,5683476,210  Lavaca St  #2708,DT
historical-transactions,360-condominiums,360 Condominiums,1512,Closed,2023-08-04,,520000,,,640,,812,1,,,,A11,W,812,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2013,Closed,2023-07-26,2023-06-07,4250,4250,4500,4.79,4.79,888,1,1,46,46,,,,,,,,,2011,"Covered, Garage",,Connor Matthews,Urbanspace,Jade Waller,"eXp Realty, LLC",1.0000,0.9444,4500,7775641,210  Lavaca St  #2013,DT
mls-csv-import,360-condominiums,360 Condominiums,2608,Withdrawn,,2023-07-25,,10500,10500,,6.65,1579,2,2,29,103,A3,W,732,1,1,false,,,2011,"Attached, Garage, Reserved",,Megan Colwart,DEN Property Group,,,,,,8445844,210  Lavaca St  #2608,DT
historical-transactions,360-condominiums,360 Condominiums,3907,Closed,2023-07-14,,640000,,,751,,852,1,,,,A12,E,852,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,1912,Expired,,2023-06-30,,1999999,2099999,,1260.24,1587,2,3,145,145,,,,,,,1500,Monthly,2011,"Garage, Private, Reserved, Valet",,Taylor Jarrett,"eXp Realty, LLC",,,,,2049999,2450456,210  Lavaca St  #1912,DT
mls-csv-import,360-condominiums,360 Condominiums,2103,Expired,,2023-06-28,,2950000,2950000,,1364.48,2162,3,3,48,89,A4,E,728,1,1,false,2384,Monthly,2011,"Garage, Secured, Valet",,Cameron Wofford,DEN Property Group,,,,,,1960625,210  Lavaca St  #2103,DT
historical-transactions,360-condominiums,360 Condominiums,2805,Closed,2023-06-20,,803000,,,656,,1225,2,,,,B4,E,1225,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2602,Closed,2023-06-15,2023-05-05,4500,4500,4950,4.21,4.21,1068,2,2,36,36,B3,SWc,1059,2,2,false,,,2011,"Basement, Reserved, Underground",,George Hughes,George Hughes Real Estate,George Hughes,George Hughes Real Estate,1.0000,0.9091,4950,4356424,210  Lavaca St  #2602,DT
historical-transactions,360-condominiums,360 Condominiums,1905,Closed,2023-06-06,,690000,,,563,,1225,2,,,,B4,E,1225,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2311,Closed,2023-06-01,2023-04-06,8500,8500,9000,5.97,5.97,1423,2,3,56,57,B6,NEc,1280,2,2,false,,,2011,"Attached, Reserved",,Alex Atleski,Keller Williams Realty,Rick Orr,Vince Realty,1.0000,0.9444,9000,7760299,210  Lavaca St  #2311,DT
mls-csv-import,360-condominiums,360 Condominiums,1901,Closed,2023-05-31,2023-05-10,978000,977500,977500,1164.29,1163.69,840,1,1,2,2,A9,SEc,801,1,1,false,990,Monthly,2011,Garage,Cash,Julianna Scruggs,Kuper Sotheby's Itl Rlty,Kris Vermelis,Douglas Elliman Real Estate,1.0005,1.0005,,3853121,210  Lavaca St  #1901,DT
mls-csv-import,360-condominiums,360 Condominiums,1412,Closed,2023-05-28,2023-03-17,2600,2600,2900,3.2,3.2,812,1,1,70,70,A11,W,812,1,1,false,,,2008,"Assigned, Reserved",,Charles Runnels,Realty Austin,Charles Runnels,Realty Austin,1.0000,0.8966,2750,7468291,360  Nueces St  #1412,DT
mls-csv-import,360-condominiums,360 Condominiums,2012,Withdrawn,,2023-05-25,,699000,759500,,1088.79,642,1,1,167,167,,,,,,,717,Monthly,2011,"Assigned, Garage",,Julianna Scruggs,Kuper Sotheby's Int'l Realty,,,,,719500,7019269,210  Lavaca St  #2012,DT
historical-transactions,360-condominiums,360 Condominiums,2101,Closed,2023-05-17,,595000,,,743,,801,1,,,,A9,SEc,801,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2103,Expired,,2023-05-17,,2950000,3000000,,1364.48,2162,3,3,41,41,A4,E,728,1,1,false,2384,Monthly,2011,"Garage, Secured, Valet",,Cameron Wofford,DEN Property Group,,,,,3000000,5375287,210  Lavaca St  #2103,DT
mls-csv-import,360-condominiums,360 Condominiums,2903,Closed,2023-05-01,2023-01-20,10000,12000,12000,4.63,5.55,2162,3,3,101,101,A4,E,728,1,1,false,,,2011,"Enclosed, Gated, Inside Entrance, Lighted, Reserved",,Clift Bowman,Coldwell Banker Realty,Helen Cawley,All City Real Estate Ltd. Co,0.8333,0.8333,,7957671,210  Lavaca St  #2903,DT
mls-csv-import,360-condominiums,360 Condominiums,2612,Expired,,2023-04-27,,4250,4500,,6.62,642,1,1,126,126,,,,,,,,,2011,"Attached, Garage, Reserved",,Joseph Yager,Uptown Realty LLC,,,,,4500,5443531,210  Lavaca St  #2612,DT
mls-csv-import,360-condominiums,360 Condominiums,2310,Expired,,2023-04-20,,1649000,1849000,,1158.82,1423,2,3,174,174,A5,NWc,770,1,1,false,1595,Monthly,2011,"Attached, Private, Valet",,Khani Zulu,Curated Collective RE,,,,,1775000,8383770,210  Lavaca St  #2310,DT
mls-csv-import,360-condominiums,360 Condominiums,2608,Expired,,2023-04-17,,10500,10750,,6.65,1579,2,2,74,74,A3,W,732,1,1,false,,,2011,"Attached, Garage, Reserved",,Megan Colwart,DEN Property Group,,,,,10750,4325171,210  Lavaca St  #2608,DT
mls-csv-import,360-condominiums,360 Condominiums,2910,Closed,2023-04-17,2023-03-01,3200,3200,3200,4.16,4.16,770,1,1,28,28,A5,NWc,770,1,1,false,,,2008,"Assigned, Garage, Reserved",,Bernardo De Alba,Urbanspace,LJ Sternberg,LJ Residential LLC,1.0000,1.0000,,8322665,360  Nueces St  #2910,DT
mls-csv-import,360-condominiums,360 Condominiums,2311,Withdrawn,,2023-04-06,,1899900,1899900,,1335.14,1423,2,3,64,64,B6,NEc,1280,2,2,false,1451.2,Monthly,2011,"Attached, Reserved",,Alex Atleski,Keller Williams Realty,,,,,,3193301,210  Lavaca St  #2311,DT
mls-csv-import,360-condominiums,360 Condominiums,2103,Closed,2023-03-29,2022-11-21,2200000,2300000,2800000,1017.58,1063.83,2162,3,3,118,222,A4,E,728,1,1,false,2384,Monthly,2011,"Garage, Secured, Valet",Cash,Casey Legg,Urbanspace,Megan Colwart,DEN Property Group,0.9565,0.7857,2500000,6054695,210  Lavaca St  #2103,DT
historical-transactions,360-condominiums,360 Condominiums,1617,Closed,2023-03-20,,920000,,,825,,1115,2,,,,B1E,NEc,1115,2,2,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2209,Closed,2023-03-18,2023-03-04,4500,4250,4250,7.02,6.63,641,1,1,5,5,B2,E,1244,2,2,false,,,2011,"Covered, Electric Gate, Gated, Reserved",,Kris Vermelis,Douglas Elliman Real Estate,Kaylee Johnson,Urbanspace,1.0588,1.0588,,2817892,210  Lavaca St  #2209,DT
historical-transactions,360-condominiums,360 Condominiums,1217,Closed,2023-03-13,,720000,,,646,,1115,2,,,,B1E,NEc,1115,2,2,false,,,,,,,,,,,,,,,DT
historical-transactions,360-condominiums,360 Condominiums,4107,Closed,2023-02-24,,705000,,,827,,852,1,,,,A12,E,852,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,1806,Closed,2023-02-21,2022-12-12,4250,4250,4250,6.63,6.63,641,1,1,70,70,A1,W,748,1,1,false,,,2011,"Garage, Reserved",,Tom Amiss,Keller Williams Realty,Tom Amiss,Keller Williams Realty,1.0000,1.0000,,7763568,210  Lavaca St  #1806,DT
mls-csv-import,360-condominiums,360 Condominiums,3212,Closed,2023-01-13,2022-12-01,707000,725000,725000,1101.25,1129.28,642,1,1,18,14,,,,,,,623,Monthly,2011,"Attached, Reserved",Conventional,Cameron Wofford,DEN Property Group,Todd Bailey,"eXp Realty, LLC",0.9752,0.9752,,3811464,210  Lavaca St  #3212,DT
mls-csv-import,360-condominiums,360 Condominiums,1403,Withdrawn,,2022-12-26,,3150,3200,,4.33,728,1,1,42,42,A4,E,728,1,1,false,,,2008,"Enclosed, Private",,Brenda Gavin,"Compass RE Texas, LLC",,,,,3200,5556677,360  Nueces St  #1403,DT
mls-csv-import,360-condominiums,360 Condominiums,2904,Closed,2022-11-15,2022-05-12,12000,12950,14000,5.4,5.83,2223,3,3,187,188,B8,W,998,2,2,false,,,2011,"Assigned, Garage",,Katy McVey,Amarra Realty LLC,Kirk Lewis,Kuper Sotheby's Int. Realty,0.9266,0.8571,14000,4314186,210  Lavaca St  #2904,DT
historical-transactions,360-condominiums,360 Condominiums,3806,Closed,2022-11-04,,604000,,,807,,748,1,,,,A1,W,748,1,1,false,,,,,,,,,,,,,,,DT
mls-csv-import,360-condominiums,360 Condominiums,2404,Closed,2022-10-19,2022-04-13,6000,6500,6700,5.62,6.09,1068,1,2,189,189,B8,W,998,2,2,false,,,2011,None (Parking Features),,Elisabeth Hay,KW-Austin Portfolio RealEstate,Elisabeth Hay,KW-Austin Portfolio RealEstate,0.9231,0.8955,6700,7691221,210  Lavaca St  #2404,DT
